"","year","ccode","ACCU","PUCA","PRCA","PUINV","PRINV","UDENS","LTU","TFP","INFL","EPL","OG","TGLOB","FGLOB","EGLOB","LRG_pg","LRG_cp","OCR","PS","ROP","ACTPOP","ACTPOP_abs","UNR","VACR_v1","VACR_v2","VACR_v3","BECRU_v1","BECRU_v2","BECRU_v3","FEGAP_v1","FEGAP_v2","FEGAP_v3","VACR","BECRU","FEGAP","NAIRU","NAIRU_gap","Eighties","Nineties","FinancialCrisis","EuroCrisis","CovidCrisis","DCOU_AUT","DCOU_DEU","DCOU_FIN","DCOU_SWE","DCOU_GBR","DCOU_USA","DCLU_CON","DCLU_SOD","DCLU_LIB","DCLU_LIBEU","DCLU_LIBUS","DCLU_MED"
"56","1972","DEU",7.482494949,1.209929365,6.272564033,4.129525167,21.40844893,32.4,NA,2.301186812,5.484938,2.5,1.3376174,50.86,55.39,53.12,3.98977232472325,2.5102,31.8379506,19.552229,6.225029,-0.210344581,34162292.5,0.726681589,2.311648599,2.311648599,2.311648599,1.296083515,1.296083515,1.296083515,-0.569401926,-0.569401926,-0.569401926,2.311648599,1.296083515,-0.569401926,1.2,-0.473318411071194,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"57","1973","DEU",7.235373923,1.153072538,6.082298301,3.847574994,20.29542642,32.4,NA,2.486779695,7.032024,2.5,2.4741352,52.48,55.74,54.11,3.98977232472325,3.2224,31.7150468,19.5894113,6.212791,0.82512027,34444172.5,0.821494894,2.330056307,2.330056307,2.330056307,1.383520639,1.383520639,1.383520639,-0.562025745,-0.562025745,-0.562025745,2.330056307,1.383520639,-0.562025745,1.4,-0.578505106274637,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"58","1974","DEU",6.422609264,1.268906063,5.153704505,4.294506965,17.44228398,33.7,NA,0.35583595,6.986428,2.5,0.5492423,54.67,56.25,55.46,3.98977232472325,3.0824,30.2038357,18.9878677,5.7350644,-0.503982205,34270580,1.770407444,1.409642486,1.409642486,1.409642486,1.579759966,1.579759966,1.579759966,0.190647478,0.190647478,0.190647478,1.409642486,1.579759966,0.190647478,1.6,0.17040744418877,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"59","1975","DEU",5.990830717,1.198060376,4.792766268,4.121519603,16.48788369,34.6,NA,-0.224235323,5.910336,2.5,-2.4595619,55.22,56.11,55.66,3.98977232472325,3,30.2605433,18.8524453,5.7048524,-1.40713259,33788347.5,3.233644642,1.145542846,1.145542846,1.145542846,1.924650224,1.924650224,1.924650224,1.308994417,1.308994417,1.308994417,1.145542846,1.924650224,1.308994417,2,1.23364464159252,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"60","1976","DEU",6.053059059,1.097763891,4.955297932,3.709406529,16.74423312,35.1,NA,4.240908941,4.246631,2.5,0.1364867,57.48,57.14,57.31,3.99628498023715,3,30.3655553,19.0438931,5.7827839,-0.906081601,33482197.5,3.143952207,1.154568725,1.154568725,1.154568725,1.905231978,1.905231978,1.905231978,1.238720228,1.238720228,1.238720228,1.154568725,1.905231978,1.238720228,2.3,0.843952206903,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"61","1977","DEU",6.168697445,1.043487099,5.125213486,3.501742197,17.19923165,35.2,NA,2.210484612,3.734169,2.5,1.1180183,57.16,57.64,57.4,3.99628498023715,3,30.1682995,19.0405813,5.7442196,-0.266477432,33392975,3.085503943,1.142640256,1.142640256,1.142640256,1.877663712,1.877663712,1.877663712,1.207840231,1.207840231,1.207840231,1.142640256,1.877663712,1.207840231,2.7,0.38550394264213,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"62","1978","DEU",6.301420696,1.052793466,5.248624511,3.537867924,17.63778073,35.5,NA,1.366791436,2.718691,2.5,1.6760349,56.69,58.28,57.49,3.99628498023715,3,29.2628676,18.7799076,5.4955395,0.490492386,33556765,2.947913124,1.198901696,1.198901696,1.198901696,1.879962246,1.879962246,1.879962246,1.067950879,1.067950879,1.067950879,1.198901696,1.879962246,1.067950879,3.2,-0.25208687555275,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"63","1979","DEU",6.508420173,1.070207278,5.438212017,3.612839254,18.35848649,35.3,NA,1.831704546,4.043622,2.5,3.2203726,57.37,58.63,58,3.99628498023715,3,28.4514302,18.6272464,5.299718,0.954516921,33877070,2.564462429,1.409680558,1.409680558,1.409680558,1.901334486,1.901334486,1.901334486,0.663127943,0.663127943,0.663127943,1.409680558,1.901334486,0.663127943,3.6,-1.03553757053979,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"64","1980","DEU",6.476299439,1.033006851,5.443291935,3.601682903,18.97858808,34.9,NA,-0.672574603,5.441055,2.5,2.0349564,59.09,59.62,59.36,4.0906520295203,2.9816,26.6638228,17.9430424,4.784301,1.045884429,34231385,2.631508382,1.394705117,1.394705117,1.394705117,1.915770917,1.915770917,1.915770917,0.715737465,0.715737465,0.715737465,1.394705117,1.915770917,0.715737465,4.1,-1.46849161843726,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"65","1981","DEU",6.038256078,0.931440163,5.106814291,3.326510187,18.2382835,35.1,NA,-0.40595735,6.344242,2.5,0.5760339,60.69,61.97,61.33,4.0906520295203,2.8824,25.7724785,17.3469719,4.4707446,0.344041002,34349155,3.784973342,1.003132238,1.003132238,1.003132238,1.948545298,1.948545298,1.948545298,1.836428044,1.836428044,1.836428044,1.003132238,1.948545298,1.836428044,4.6,-0.815026657539712,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"66","1982","DEU",5.661846951,0.811654423,4.850192822,2.916729982,17.42946558,35,NA,-0.603123033,5.241046,2.5,-1.5380294,61.02,62.65,61.84,6.18818172043011,3.5404,25.469567,17.0646699,4.3462975,0.065154441,34371535,5.407967474,0.627296458,0.627296458,0.627296458,1.841846585,1.841846585,1.841846585,3.566120889,3.566120889,3.566120889,0.627296458,1.841846585,3.566120889,5.2,0.20796747383342,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"67","1983","DEU",5.727393182,0.746606156,4.980787047,2.678482439,17.86879271,35,41.6480322,1.432358089,3.293413,2.5,-1.8008113,60.25,61.89,61.07,6.2103071942446,5.7628,25.2988735,16.9031197,4.2762989,-0.10471601,34335542.5,6.600229603,0.532876338,0.532876338,0.532876338,1.87539494,1.87539494,1.87539494,4.724834663,4.724834663,4.724834663,0.532876338,1.87539494,4.724834663,5.6,1.0002296031212,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"68","1984","DEU",5.640876957,0.715957512,4.92491739,2.557325092,17.59128805,34.9,44.47668171,1.622954357,2.405797,2.5,-0.9328416,61.1,62.99,62.04,6.2103071942446,5.706,25.4110597,16.9246512,4.3007332,0.192781285,34401735,6.588987148,0.579226761,0.579226761,0.579226761,1.953590971,1.953590971,1.953590971,4.635396177,4.635396177,4.635396177,0.579226761,1.953590971,4.635396177,6,0.58898714800412,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"69","1985","DEU",5.590482458,0.713905342,4.876576491,2.516226723,17.18795386,34.7,47.82968596,0.84132902,2.066233,2.5,-0.6528021,62.09,66.37,64.23,6.2103071942446,5.706,25.6465583,16.9213233,4.3397371,0.756691487,34662050,6.651023359,0.659071178,0.659071178,0.659071178,2.093680444,2.093680444,2.093680444,4.557342915,4.557342915,4.557342915,0.659071178,2.093680444,4.557342915,6.3,0.351023359243508,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"70","1986","DEU",5.675350378,0.759505684,4.915844947,2.622621793,16.97472758,33.9,48.26759062,0.466810978,-0.1294139,2.5,-0.6967657,59.28,66.45,62.87,6.2103071942446,5.706,25.7819918,17.0179625,4.3875697,0.774557477,34930527.5,6.357194561,0.812698719,0.812698719,0.812698719,2.272990074,2.272990074,2.272990074,4.084204487,4.084204487,4.084204487,0.812698719,2.272990074,4.084204487,6.5,-0.14280543892525,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"71","1987","DEU",5.700047841,0.744133021,4.955915853,2.576211169,17.15753152,33.3,48.15062503,-0.0863056,0.2499074,2.5,-1.7057895,58.58,67.49,63.03,6.19438178438662,5.8164,25.4556342,16.8493874,4.2891184,0.741793836,35189640,6.336394826,0.863745681,0.863745681,0.863745681,2.339451574,2.339451574,2.339451574,3.996943252,3.996943252,3.996943252,0.863745681,2.339451574,3.996943252,6.6,-0.26360517412125,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"72","1988","DEU",5.883457221,0.731035437,5.152421272,2.479324586,17.47456292,33.1,46.20916827,2.115776634,1.274121,2.5,-0.6956396,60.04,67.36,63.7,6.19438178438662,5.842,25.6969164,16.9368948,4.3522597,4.797214464,36877762.5,6.055408453,0.89064295,0.89064295,0.89064295,2.322327894,2.322327894,2.322327894,3.733080559,3.733080559,3.733080559,0.89064295,2.322327894,3.733080559,6.7,-0.64459154727722,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"73","1989","DEU",6.183917669,0.739493113,5.444423891,2.456981759,18.08921538,32.4,49.09069011,1.926350107,2.780563,2.5,0.1641678,61.28,69.79,65.53,6.19438178438662,5.8208,25.9758048,17.1866593,4.4643731,0.516279967,37068155,5.472676962,1.11549596,1.11549596,1.11549596,2.470779035,2.470779035,2.470779035,3.001897927,3.001897927,3.001897927,1.11549596,2.470779035,3.001897927,6.8,-1.32732303806526,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"74","1990","DEU",6.527275804,0.743220929,5.784054371,2.419873035,18.83245837,31.2,46.76239683,2.361552676,2.69647,2.5,2.1475565,61.17,71.07,66.12,6.19881104972376,5.8,25.9334829,17.3435638,4.4977901,5.484485268,39101152.5,4.707241945,1.246821784,1.246821784,1.246821784,2.422620854,2.422620854,2.422620854,2.284621091,2.284621091,2.284621091,1.246821784,2.422620854,2.284621091,6.8,-2.09275805529782,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"75","1991","DEU",7.713417382,0.972675103,6.740742206,3.138793951,21.75217685,36,31.55409962,2.391712496,4.047034,2.5,4.0654709,60.37,72.38,66.38,6.18539296482412,5.9908,25.9788095,17.4873107,4.5429951,-0.066890611,39074997.5,4.330383601,1.415256624,1.415256624,1.415256624,2.475601761,2.475601761,2.475601761,1.85478184,1.85478184,1.85478184,1.415256624,2.475601761,1.85478184,6.8,-2.46961639890605,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"76","1992","DEU",7.820969489,1.008629578,6.812340955,3.250063572,21.95111234,33.9,33.45746205,1.418438909,5.05698,2.5,2.8174229,60.08,71.5,65.79,6.18539296482412,6,25.7317692,16.6048044,4.2727099,-0.180415878,39004500,7.676997847,1.379980562,1.379980562,1.379980562,3.254859106,3.254859106,3.254859106,4.422138741,4.422138741,4.422138741,1.379980562,3.254859106,4.422138741,7,0.6769978467464,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"77","1993","DEU",7.291739669,0.940901312,6.350837043,3.104133069,20.95208395,31.8,40.30822953,-1.223290078,4.474576,2.5,-0.6879972,60.52,72.12,66.32,6.18539296482412,6,24.9472589,16.0516829,4.0044549,0.249330205,39101750,8.8136277,1.125016022,1.125016022,1.125016022,3.148884306,3.148884306,3.148884306,5.664743394,5.664743394,5.664743394,1.125016022,3.148884306,5.664743394,7.1,1.71362769978282,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"78","1994","DEU",7.370967789,0.894221577,6.476747639,2.928755637,21.21265204,30.4,44.27010794,1.321627076,2.693056,2.6,-0.3262053,60.7,72.38,66.54,6.20522961876833,5.9588,25.0378058,17.9754584,4.5006604,-0.07032294,39074252.5,9.450949085,1.162088682,1.162088682,1.162088682,3.314036959,3.314036959,3.314036959,6.136912126,6.136912126,6.136912126,1.162088682,3.314036959,6.136912126,7.3,2.15094908473342,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"79","1995","DEU",7.194607125,0.804279796,6.390326603,2.631411546,20.90762357,29.2,48.66523194,0.343401208,1.706161,2.6,-0.430153,61.25,72.79,67.02,6.20522961876833,5.6668,24.880484,18.2163324,4.5323117,-0.241853635,38979750,9.29657818,1.274254226,1.274254226,1.274254226,3.441831494,3.441831494,3.441831494,5.854746686,5.854746686,5.854746686,1.274254226,3.441831494,5.854746686,7.5,1.79657817980405,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"80","1996","DEU",7.020222867,0.773991805,6.246230437,2.53880039,20.48850153,27.8,47.83577729,-0.068142096,1.449726,2.6,-1.0666001,62.12,73.87,67.99,6.20522961876833,5.6668,24.6930746,18.4711145,4.5610861,0.416241767,39142000,10.17094723,1.291022771,1.291022771,1.291022771,3.62366175,3.62366175,3.62366175,6.547285478,6.547285478,6.547285478,1.291022771,3.62366175,6.547285478,7.7,2.470947228161,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"81","1997","DEU",6.925758162,0.716378532,6.209378635,2.34291058,20.30772595,27,50.14450885,1.016931799,1.939369,2.6,-0.6422218,65.79,77.48,71.64,6.20522961876833,5.6668,24.5898187,19.6264852,4.8261171,0.698099228,39415250,11.16614168,1.319324723,1.319324723,1.319324723,3.838198377,3.838198377,3.838198377,7.327943302,7.327943302,7.327943302,1.319324723,3.838198377,7.327943302,8,3.1661416790846,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"82","1998","DEU",7.064318709,0.715319613,6.348999149,2.308505438,20.48972068,25.9,52.56105728,0.480910976,0.9111845,2.6,-0.0523771,67.04,80.1,73.57,3.54778956521739,4.8552,24.7317821,20.3914372,5.0431658,0.859438923,39754000,10.72576883,1.576635202,1.576635202,1.576635202,4.112252997,4.112252997,4.112252997,6.613515834,6.613515834,6.613515834,1.576635202,4.112252997,6.613515834,8.2,2.5257688304814,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"83","1999","DEU",7.21930874,0.748181799,6.471126674,2.387641541,20.65103813,25.3,51.74527646,0.077216557,0.5854336,2.6,0.2914846,68.52,82.22,75.37,3.54778956521739,1,24.8549928,19.8415782,4.9316228,-0.952966997,39375157.5,10.39678507,1.709983305,1.709983305,1.709983305,4.216435567,4.216435567,4.216435567,6.1803495,6.1803495,6.1803495,1.709983305,4.216435567,6.1803495,8.4,1.9967850661814,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"84","2000","DEU",7.225946898,0.726326969,6.499619931,2.323371691,20.79095724,24.6,51.47706097,0.800802186,1.440268,2.6,1.5990654,72.14,85.65,78.9,3.54778956521739,1,24.71704,18.6606185,4.6123526,-0.189034164,39300725,9.871526361,1.923877035,1.923877035,1.923877035,4.357935619,4.357935619,4.357935619,5.513590742,5.513590742,5.513590742,1.923877035,4.357935619,5.513590742,8.6,1.27152636103308,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"85","2001","DEU",6.928662558,0.7204262,6.208235725,2.264446224,19.51374888,23.7,50.41086948,1.179590103,1.983857,2.6,1.8019966,71.82,85.56,78.69,3.54778956521739,1,24.9900866,19.9715227,4.9909008,0.394121228,39455617.5,9.786159204,1.83380774,1.83380774,1.83380774,4.236264215,4.236264215,4.236264215,5.549894989,5.549894989,5.549894989,1.83380774,4.236264215,5.549894989,8.7,1.08615920388902,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"86","2002","DEU",6.443983831,0.702804986,5.741179096,2.194557167,17.92722872,23.5,47.84726741,-0.328884635,1.420807,2.6,0.3053732,72.39,83.01,77.7,3.51671274509804,1,25.0057019,20.4378684,5.1106324,0.11104249,39499430,10.31768159,1.61027317,1.61027317,1.61027317,4.076062543,4.076062543,4.076062543,6.241619052,6.241619052,6.241619052,1.61027317,4.076062543,6.241619052,8.8,1.5176815942995,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"87","2003","DEU",6.291313984,0.682283149,5.609030461,2.117274154,17.40605091,23,50.00112873,-0.395168856,1.034223,2.6,-1.543258,72.89,83.94,78.41,3.51671274509804,1,24.9091312,20.7015996,5.1565886,0.232528672,39591277.5,11.06954465,1.21147526,1.21147526,1.21147526,3.662032151,3.662032151,3.662032151,7.407512495,7.407512495,7.407512495,1.21147526,3.662032151,7.407512495,8.9,2.1695446460157,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"88","2004","DEU",6.222469507,0.632636471,5.589832663,1.940977317,17.15003624,22.2,51.83325239,0.710894381,1.665736,2.6,-1.523751,73.78,84.31,79.04,3.51671274509804,1,24.8743199,22.2816048,5.5423976,0.516357422,39795710,11.02746986,0.982275063,0.982275063,0.982275063,3.291201703,3.291201703,3.291201703,7.736268158,7.736268158,7.736268158,0.982275063,3.291201703,7.736268158,8.9,2.1274698610811,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"89","2005","DEU",6.239203174,0.630174707,5.609027976,1.926793136,17.14990539,21.5,52.98042981,0.542708437,1.546911,2.6,-1.9833875,75.01,85.32,80.17,4.95933035714286,1.2192,24.6351251,22.8899466,5.638967,2.856375725,40932425,11.87239042,1.132821773,1.132821773,1.132821773,3.667329049,3.667329049,3.667329049,8.205061366,8.205061366,8.205061366,1.132821773,3.667329049,8.205061366,8.7,3.1723904156966,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"90","2006","DEU",6.644112086,0.686475538,5.95763704,2.046052963,17.75684673,20.6,56.38178873,2.958719559,1.577429,2.6,0.3465309,74.74,86.62,80.68,4.95933035714286,3,24.9047345,24.5769943,6.1208352,1.185612629,41417725,10.82544465,1.366813487,1.471266318,1.471266318,3.846604185,3.990878612,3.990878612,6.978840469,6.834566042,6.834566042,1.366813487,3.846604185,6.978840469,8.5,2.3254446539114,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"91","2007","DEU",6.811022756,0.669740258,6.141282857,1.972194995,18.08433518,19.8,56.57994975,1.514707392,2.298341,2.6,1.8892741,74.97,86.35,80.66,4.95933035714286,3,24.6726923,25.4366438,6.2759049,0.415039696,41589625,9.03667498,1.368986189,1.71325572,1.71325572,3.517255072,3.934734439,3.934734439,5.519419908,5.101940541,5.101940541,1.368986189,3.517255072,5.519419908,8.1,0.936674980019351,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"92","2008","DEU",6.848980466,0.712448297,6.136532409,2.111965882,18.19100016,19,52.51630817,-0.278427494,2.628383,2.6,1.5304139,74.28,84.35,79.32,4.95933035714286,3,24.167189,23.674075,5.7213585,0.211284665,41677497.5,7.817041417,1.506885043,1.588081759,1.588081759,3.432110545,3.523364995,3.523364995,4.384930872,4.293676422,4.293676422,1.506885043,3.432110545,4.384930872,7.6,0.217041416786961,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"93","2009","DEU",6.185705962,0.763171285,5.422534198,2.377163464,16.89037629,18.8,45.48404899,-5.880940942,0.3127377,2.6,-5.0509824,72.92,83.5,78.21,6.15870060240964,3.5793,22.7754977,20.5029989,4.66966,0.051298665,41698877.5,8.193245411,1.406617213,1.276927934,1.276927934,3.394813695,3.234529941,3.234529941,4.798431716,4.95871547,4.95871547,1.406617213,3.394813695,4.798431716,7.2,0.993245411184319,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"94","2010","DEU",6.479014059,0.78159596,5.697417741,2.357510529,17.18499454,18.9,47.27613641,3.744721271,1.103809,2.6,-1.606388,75.13,80.29,77.71,6.15870060240964,6.25,23.3402175,22.0489638,5.1462761,-2.066368573,40837225,7.921517064,1.602576348,1.51294518,1.51294518,3.56298132,3.461910031,3.461910031,4.358535744,4.459607033,4.459607033,1.602576348,3.56298132,4.358535744,6.6,1.3215170640927,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"95","2011","DEU",6.895938348,0.785861508,6.110076368,2.321463045,18.04938446,18.4,47.87888791,2.819068806,2.075173,2.6,1.3698001,75.69,80.29,77.99,6.15870060240964,6.25,23.6106868,22.3473536,5.2763637,0.850822993,41184677.5,7.21813664,2.059003933,1.885716602,1.885716602,3.85514873,3.689357681,3.689357681,3.36298791,3.528778959,3.528778959,2.059003933,3.85514873,3.36298791,6,1.21813664021273,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"96","2012","DEU",6.827571138,0.74413683,6.083434543,2.214795415,18.10629765,18.3,45.36498993,-0.56214625,2.008491,2.6,0.2181033,75.46,80.9,78.18,6.15870060240964,6.25,23.1813077,20.8860073,4.8416496,0.402267324,41350350,7.002539211,1.944044901,1.920231197,1.920231197,3.689613889,3.666946175,3.666946175,3.312925322,3.335593036,3.335593036,1.944044901,3.689613889,3.312925322,5.5,1.50253921103651,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"97","2013","DEU",6.699017139,0.733419613,5.965597178,2.178846462,17.72262436,18,44.65588563,-0.268153817,1.504722,2.6,-0.8346563,75.33,80.68,78,5.25267380952381,6.1372,22.9522219,20.650221,4.7396845,0.87345089,41711525,7.068595216,1.892434827,1.829661133,1.829661133,3.657438415,3.596266666,3.596266666,3.4111568,3.47232855,3.47232855,1.892434827,3.657438415,3.4111568,5,2.06859521565993,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"98","2014","DEU",6.866408143,0.718598963,6.147809179,2.097300362,17.94297387,17.7,44.33616014,1.384412951,0.9067971,2.6,-0.1831342,77.25,81.48,79.37,5.25267380952381,3.5,23.1986078,21.2119609,4.9208796,0.59438009,41959450,6.900868337,2.071186695,1.935610584,1.935610584,3.780606656,3.654776845,3.654776845,3.120261681,3.246091491,3.246091491,2.071186695,3.780606656,3.120261681,4.6,2.30086833670889,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"99","2015","DEU",6.93542811,0.741410219,6.19401789,2.140156897,17.87967008,17.6,43.97966128,0.637173496,0.514421,2.6,-0.4013795,77.74,80.58,79.16,5.25267380952381,3.5,23.2438018,21.119392,4.9089496,0.473969511,42158325,6.622841939,2.191038809,2.201620951,2.201620951,3.809318012,3.818505934,3.818505934,2.813523927,2.804336005,2.804336005,2.191038809,3.809318012,2.813523927,4.2,2.42284193865977,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"100","2016","DEU",7.136994742,0.769681671,6.367312505,2.189049172,18.10925308,17,41.0868713,1.1248988,0.4917486,2.6,0.1863745,78.3,81.92,80.11,5.25267380952381,3.5,23.4885192,21.2700997,4.9960315,2.089379737,43039172.5,6.246281794,2.264939687,2.455895635,2.455895635,3.761309816,3.916658805,3.916658805,2.484971978,2.329622989,2.329622989,2.264939687,3.761309816,2.484971978,3.9,2.34628179378845,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"101","2017","DEU",7.255843262,0.792437527,6.463405623,2.229214364,18.18227451,16.7,41.91077072,1.485589818,1.509497,2.6,1.5509868,79.36,82.27,80.81,5.25267380952381,3.5608,23.3416539,20.8497691,4.8666809,0.565653301,43282625,5.84624376,2.545189971,2.698623088,2.698623088,3.857434509,3.97200307,3.97200307,1.988809251,1.87424069,1.87424069,2.545189971,3.857434509,1.988809251,3.6,2.24624375984217,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"102","2018","DEU",7.421214073,0.834105324,6.587109194,2.367618001,18.69758873,16.6,41.35019366,-0.260927025,1.732168,2.6,1.3442684,79.07,82.36,80.72,5.25131353383459,3.49241306638567,22.7873958,19.7449852,4.4993679,0.226534319,43380675,5.389514163,2.897669815,2.918510546,2.918510546,3.95183913,3.966024953,3.966024953,1.437675033,1.423489211,1.423489211,2.897669815,3.95183913,1.437675033,3.4,1.98951416342905,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"103","2019","DEU",7.485650482,0.844841959,6.640808304,2.412258224,18.96135043,16.3,38.15839039,0.087743074,1.445667,2.6,1.4611318,79.16,82.71,80.93,5.25131353383459,3.5,22.2432598,19.4634179,4.3292986,0.900625682,43771372.5,5.17688317,3.111121423,2.819698681,2.819698681,4.01321718,3.820634849,3.820634849,1.16366599,1.356248321,1.356248321,3.111121423,4.01321718,1.16366599,3.3,1.87688316979685,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"104","2020","DEU",7.263102379,0.903020002,6.360082597,2.687619478,18.92923948,NA,28.72803891,-3.54988374,0.1448705,NA,-2.8748511,77.33,82.79,80.06,5.25131353383459,3.5,NA,NA,NA,-0.581424537,43516875,6.206969564,2.39250696,1.412633215,2.291178978,3.853598044,2.96110982,3.771111001,2.35337152,3.245859744,2.435858563,2.39250696,3.853598044,2.35337152,3.2,3.00696956404326,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
