"","ccode","cname","year","ACTPOP_level","ACTPOP_growth","UNR","VACR","BECRU","FEGAP","ACCU","PUCA","PRCA","PUINV","PRINV","UDENS","LTU","TFP","INFL","EPL","OG","TGLOB","FGLOB","EGLOB","LRG_pg","LRG_cp","OCR","PS","ROP","FinancialCrisis","EuroCrisis","CovidCrisis","DCOU_AUT","DCOU_DEU","DCOU_FIN","DCOU_SWE","DCOU_GBR","DCOU_USA","DCLU_CON","DCLU_EAS","DCLU_MED","DCLU_SOD","DCLU_LIB","DCLU_LIBEU","DCLU_LIBUS"
"77","CYP","Cyprus","2018",426500,0.59075946244754,8.4,1.20199874036827,3.1775445581602,5.22245544183981,7.53975514,1.971941659,5.567813484,4.912088064,13.86937084,NA,31.71695325,1.427568341,NA,NA,3.2733479,84.95,85.63,85.29,NA,4.74246575342466,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"78","CYP","Cyprus","2019",434750,0.46310591999699,7.05,1.41432916409126,3.15769229134876,3.89230770865124,7.804381589,1.035182641,6.76919895,2.51378244,16.43796252,NA,29.23968859,1.924663686,NA,NA,5.1743301,80.86,85.79,83.32,NA,4.122,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"79","CYP","Cyprus","2020",439250,0.399953129386673,7.625,1.30805714319856,3.15815384629834,4.46684615370166,7.882038888,1.026129264,6.855909626,2.771878383,18.51983795,NA,28.23571495,-5.319716593,NA,NA,-2.6056581,82.31,85.94,84.13,NA,6.52049180327869,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"80","CYP","Cyprus","2021",451000,0.785287911370094,7.5,1.69971407282228,3.57041391804467,3.92958608195533,7.325471354,0.997830533,6.32764082,2.650001978,16.80471796,NA,34.16530614,4.443758434,NA,NA,0.8019413,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"81","CYP","Cyprus","2022",467500,0.807435363317834,6.775,2.2193371247674,3.87762930413663,2.89737069586337,7.169992919,0.937041445,6.232951107,2.747218003,18.27376536,NA,NA,3.333113478,NA,NA,3.5490132,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"82","CZE","Czechia","2005",5118750,NA,7.925,1.08840194380778,2.93693469533741,4.98806530466259,9.031187573,1.62982902,7.401354714,5.195360478,23.59309184,19.1,53.58310161,4.068501262,1.857098,3.64,2.5082368,77.01,78.59,77.8,3.5680625,2.5124,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83","CZE","Czechia","2006",5140750,-0.0241413333983626,7.15,1.59596512972442,3.3780394724647,3.7719605275353,9.247522845,1.680542988,7.566973788,5.169044202,23.27463342,18.1,55.2043208,4.468027114,2.533993,3.64,4.9000659,76.71,79.34,78.02,7.3637,3.3461,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","CZE","Czechia","2007",5131000,0.0342044435515969,5.3,2.35466233107041,3.53266335144932,1.76733664855068,10.10080281,1.595447543,8.505350695,4.728033593,25.20520588,17.4,53.38525175,2.574154477,2.853124,3.38,5.7103176,77.51,80.82,79.17,6.967264,5.7698,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","CZE","Czechia","2008",5160750,0.170229695784996,4.425,2.61769684684977,3.40342600144475,1.02157399855525,9.959153289,1.787410029,8.171746043,5.249329888,23.9990769,16.9,50.21314836,-0.098064107,6.358664,3.38,4.3507355,77.12,77.49,77.3,6.967264,5.7777,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86","CZE","Czechia","2009",5208000,0.207354783519219,6.675,0.896136976370786,2.445754345243,4.229245654757,8.862798548,1.92433724,6.93845972,5.99587531,21.61894416,16.7,31.1686333,-4.894471988,1.019377,3.38,-1.855008,76.22,77.34,76.78,5.27547647058823,2.0105,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87","CZE","Czechia","2010",5191250,-0.148903248659583,7.3,0.631418474522788,2.14694081521041,5.15305918478959,8.716236585,1.627940833,7.088293734,5.070614555,22.07820127,16.1,43.3306202,1.891868412,1.472727,3.38,-0.9549821,77.99,76.94,77.47,6.36928898305085,3.9582,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88","CZE","Czechia","2011",5147000,-0.256415985064958,6.7,0.699323915810499,2.16459470477278,4.53540529522722,8.644542237,1.44101222,7.203527769,4.45993373,22.294923,15.4,41.56139343,0.916407094,1.917219,3.38,-0.4531066,77.13,77.16,77.14,6.36928898305085,7.9812,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89","CZE","Czechia","2012",5176750,0.334547362999326,7,0.750987741310549,2.29279615081102,4.70720384918898,8.228126428,1.302966543,6.925163011,4.141837908,22.01353737,14.8,43.4091241,-1.773765069,3.287623,3.26,-1.7056834,76.92,79.6,78.26,6.408487,7.3755,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","CZE","Czechia","2013",5212750,0.0481991809839083,6.95,0.690358045969967,2.190431103571,4.759568896429,7.951660957,1.153076076,6.798584867,3.677454311,21.68242473,13.6,44.94160318,-0.830262438,1.438298,3.26,-2.6436772,76.74,79.32,78.03,6.408487,3.4999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91","CZE","Czechia","2014",5206750,0.0578077329122353,6.1,1.00747472440904,2.47903122588142,3.62096877411858,8.101119966,1.306144011,6.794974919,4.095829479,21.30780246,12.9,44.5426051,1.288721034,0.3439886,3.26,-2.4396465,82.78,80.83,81.8,4.64552792792793,4.2075208165458,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92","CZE","Czechia","2015",5202000,-0.148699357082176,5.025,1.77678398555767,2.98803271860053,2.03696728139947,8.719289435,1.678585401,7.040704036,5.1089456,21.4290997,11.9,48.31185685,3.62708411,0.3093646,3.26,-0.0980383,82.08,81.63,81.85,4.64552792792793,4.52941176470588,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93","CZE","Czechia","2016",5225250,0.273457475859327,3.95,2.37535949903208,3.06311443161641,0.886885568383591,8.3327138,1.080949902,7.251763016,3.235651495,21.70699844,11.9,43.24645283,0.9931344,0.6835042,3.26,-0.3038348,82.08,81.83,81.96,4.64552792792793,4.5292,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94","CZE","Czechia","2017",5248750,0.000138745884376716,2.9,3.23742994853458,3.06407357136709,-0.164073571367091,8.591037907,1.153496559,7.43754553,3.345443494,21.57083877,11.7,35.98330417,3.474087542,2.450534,3.26,1.7658862,82.57,84.21,83.39,4.64552792792793,4.762,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95","CZE","Czechia","2018",5267500,0.133177785674305,2.275,4.8272718926752,3.3139166488969,-1.0389166488969,9.238185171,1.456947838,7.78123864,4.147736295,22.15214923,11.4,31.74165588,1.355168165,2.149495,3.26,2.2731294,82.01,82.54,82.27,NA,7.62648401826484,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","CZE","Czechia","2019",5259500,-0.123422767237156,2.025,5.46646341775967,3.32709909996131,-1.30209909996131,9.540696207,1.538527409,8.002167014,4.364913712,22.7027275,NA,30.26262662,1.565751516,2.847876,3.26,2.9834349,82.21,82.86,82.53,NA,6.3336,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","CZE","Czechia","2020",5221250,-0.157362922053515,2.6,4.66583245342504,3.48298211004666,-0.882982110046663,8.816340845,1.610570141,7.205770387,4.84968585,21.69773411,NA,22.25799142,-5.526636513,3.161295,NA,-3.6734909,80.97,82.76,81.86,NA,6.33333333333333,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"98","CZE","Czechia","2021",5210750,-0.119743758446421,2.825,4.36383369359777,3.51110099319483,-0.686100993194827,8.739019738,1.583136075,7.155883589,4.704613059,21.26517354,NA,28.24846715,2.528929819,3.839845,NA,-1.2847966,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"99","CZE","Czechia","2022",5134250,-0.42152024828777,2.225,4.14508024788951,3.0369069053157,-0.811906905315696,9.029535865,1.525940052,7.503599199,4.667813344,22.95332665,NA,NA,1.308610909,15.10017,NA,-0.9943716,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100","EST","Estonia","2005",647000,NA,8.05,2.03902033977397,4.05143354075819,3.99856645924181,14.32972572,2.021232816,12.3084929,4.635347655,28.22739827,8.7,54.22354471,3.944059035,4.079714,NA,4.8321366,87.62,83.81,85.72,5.55232115384615,7.9708,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"101","EST","Estonia","2006",666250,0.67132832255327,5.9,2.62356074912147,3.93433710042958,1.96566289957042,15.87278786,2.314763681,13.55802417,5.366672243,31.43365026,8.4,48.64640514,1.893369312,4.437621,NA,8.5269772,86.62,85.37,85.99,5.55232115384615,7.5716,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"102","EST","Estonia","2007",663750,-0.262993641708348,4.6,2.95298545783092,3.68561163255466,0.914388367445339,15.79226258,2.583608275,13.20865431,5.953785455,30.43862906,7.6,49.75669887,2.227965122,6.601326,NA,11.210071,85.96,86.04,86,7.46911166666667,7.3592,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"103","EST","Estonia","2008",668500,0.793130396423454,5.475,2.12923424242823,3.4143165461472,2.0606834538528,12.80822585,2.533514812,10.27471104,6.157758487,24.97289094,6.2,31.15026959,-8.157363237,10.36236,2.74,3.0462985,86.12,84.28,85.2,7.46911166666667,7.2856,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"104","EST","Estonia","2009",668500,-0.3668080890864,13.55,0.722132603144922,3.128081963858,10.421918036142,7.908085487,2.117140015,5.790945473,6.071387631,16.6068727,7.6,27.33182183,-10.50956673,-0.07840831,2.74,-11.2004664,85.48,82.76,84.12,8.124634,8.2768,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"105","EST","Estonia","2010",668250,-0.185234694529206,16.475,0.757057525457644,3.5316458956009,12.9433541043991,7.61984543,1.720828564,5.89901687,4.79543589,16.43880036,8.2,45.25903702,4.398556608,2.972045,1.81,-8.5201528,87.41,82.48,84.95,8.124634,9,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"106","EST","Estonia","2011",669000,0.226861585017207,12.225,0.976821904547265,3.45566893424273,8.76933106575727,9.921456503,1.891687862,8.029768643,5.044593656,21.41310983,7,57.3255991,1.790180693,4.981901,1.81,-2.6563515,88.25,82.27,85.26,8.14304107142857,9,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"107","EST","Estonia","2012",666250,-0.224047081605098,9.925,1.08759339267392,3.28547780730424,6.63952219269576,10.58148472,2.327606141,8.253878572,6.315344137,22.39471822,6,54.65482991,-0.001998515,3.9334,1.81,-0.7586066,87.97,83.51,85.74,8.14304107142857,9,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"108","EST","Estonia","2013",661250,-0.110940321567338,8.55,1.09643781258904,3.06178759838698,5.48821240161302,10.28779651,2.054178243,8.233618265,5.5708966,22.32943327,5.6,44.49764006,-1.266862777,2.780567,1.81,-0.9081254,87.23,83.23,85.23,8.14304107142857,9,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"109","EST","Estonia","2014",653500,-0.260036443459989,7.275,1.16438341444752,2.91047922859891,4.36452077140109,9.649351831,1.879503486,7.769848343,5.014407756,20.72951078,5.3,45.31757411,0.782539065,-0.1061751,1.81,-0.1392796,88.5,82.4,85.45,6.54300384615385,6.3608,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"110","EST","Estonia","2015",653500,0.0807044824977671,6.35,1.24044730228678,2.80657092722081,3.54342907277919,9.073092049,1.933841124,7.139250924,5.220693158,19.27347494,4.5,38.33960303,-1.045395529,-0.492326,1.81,-0.7219432,87.42,83.24,85.33,6.54300384615385,6.24109589041096,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"111","EST","Estonia","2016",658750,0.0178767151514814,6.825,1.53268421460786,3.23428040910164,3.59071959089836,9.239063602,1.752304557,7.486759043,4.633548695,19.79693681,5,31.61846486,1.4297345,0.1486849,1.81,-0.3487405,87.82,83.57,85.69,NA,6.0725,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"112","EST","Estonia","2017",664000,0.568594822812861,5.75,1.69408155775835,3.12105253994714,2.62894746005286,10.10333624,2.216854093,7.886482151,5.686926991,20.23130361,4.7,33.48320731,2.340246883,3.417236,1.81,1.7281705,88.04,83.94,85.99,NA,4.9995,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"113","EST","Estonia","2018",663000,-0.298275887589933,5.35,1.6704062061167,2.98942690205403,2.36057309794597,10.66617278,2.083048301,8.583124472,5.291494969,21.80341182,5.9,24.92108514,1.023942841,3.436327,1.81,1.3564812,88.53,83.43,85.98,NA,5,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"114","EST","Estonia","2019",661000,-0.0483663187042411,4.56666666666667,1.66262844506343,2.75547997617892,1.81118669048775,9.899935439,1.933110868,7.966824572,4.962052562,20.44983706,6,19.98912056,1.222327907,2.277259,1.81,1.0817837,88.21,83.94,86.08,NA,6.8044,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"115","FIN","Finland","2000",NA,NA,12.403485108604,NA,NA,NA,8.174184366,1.249512161,6.9246722,3.524574544,19.53284179,74.2,29.04564315,3.570504949,3.042096,2.23,3.0599492,77.08,86.37,81.72,4.81225323741007,4.4996,29.0208241,28.8709674,8.3785927,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"116","FIN","Finland","2001",NA,NA,11.6010381775734,NA,NA,NA,8.14563199,1.211602438,6.934029557,3.402522333,19.47271621,76.6,26.1849977,0.812315606,2.578441,2.23,1.4955762,75.86,87.11,81.48,4.81225323741007,4.4996,28.8086551,29.3968755,8.4688445,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"117","FIN","Finland","2002",2590500,NA,11.2652890325091,1.79595398239273,4.49799296361609,6.76729606889301,7.777258112,1.330397034,6.44686108,3.695297873,17.90673868,75.7,24.38916037,0.300457926,1.571221,2.08,-0.2736119,74.05,84.79,79.42,4.91243515625,5.1076,29.2141105,28.8619792,8.4317705,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"118","FIN","Finland","2003",2579500,-0.232273292212871,11.1110301809605,1.46744190772203,4.03791918263674,7.07311099832376,7.863431707,1.395654459,6.467777245,3.866252825,17.91708677,74.5,24.70799641,1.17582902,0.8774385,2.08,-1.4217915,73.12,85.37,79.24,4.81833448275862,4.1832,29.0426742,28.3858925,8.2440223,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"119","FIN","Finland","2004",2574250,0.175608321887337,11.1206542885579,1.43836210701852,3.9994409276691,7.1212133608888,8.081330323,1.419081239,6.662249087,3.908464455,18.34931153,73.5,23.41888176,2.901259012,0.1871234,2.08,-0.398957,73.89,86.91,80.4,4.81833448275862,3.6663,28.9042947,28.9043057,8.3545857,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"120","FIN","Finland","2005",2596750,0.348197803573873,10.5069303738519,1.5931600374036,4.09135938135516,6.41557099249674,8.185909918,1.283745352,6.902164567,3.594090608,19.32392964,72.7,24.87922705,1.06948637,0.6238712,2.08,-0.2461645,76,86.05,81.03,4.81833448275862,3.6663,27.9643341,27.7354571,7.7560359,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"121","FIN","Finland","2006",2619750,0.0964835657228086,9.36295877884642,1.84905437860464,4.16084365564494,5.20211512320148,8.143693364,1.195338091,6.948355275,3.341295685,19.42254637,71.9,24.82088025,2.106324,1.566667,2.08,1.3802719,76.28,87.3,81.79,4.81833448275862,3.6663,27.6275739,27.5192927,7.6029129,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"122","FIN","Finland","2007",2641500,0.284929234705543,8.06687338137361,1.99112770392254,4.00776434857244,4.05910903280117,8.75984369,1.261442263,7.498401423,3.484219979,20.71127694,71.1,22.9707344,2.886479102,2.510666,2.08,4.4058404,76.4,88.18,82.29,6.1632448,5.732,27.531996,29.3177318,8.0717567,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"123","FIN","Finland","2008",2669250,0.226165099002519,7.50561086196167,1.91297146630942,3.78919772724448,3.71641313471719,8.611838606,1.260564821,7.351273784,3.585308728,20.90855275,69.9,18.16578483,-1.467245522,4.065952,2.08,3.582966,78.91,87.23,83.07,6.1632448,6.6,26.5358615,27.6652415,7.3412102,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"124","FIN","Finland","2009",2615250,-0.655572486522004,9.88938083701319,1.2856707140226,3.56573797718848,6.32364285982471,7.491166548,1.278813235,6.212353315,3.918634145,19.03635273,72.5,16.62870159,-7.09097685,-1.22217e-14,2.08,-5.0139658,75.13,85.92,80.53,6.1632448,6.6,24.8126688,22.4299059,5.5654583,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"125","FIN","Finland","2010",2600250,-0.10483100661766,9.91149333849923,1.60578159481549,3.98944777884088,5.92204555965835,7.573832407,1.227188702,6.346643706,3.612677591,18.68366083,71.4,23.6036036,3.058891456,1.184135,2.08,-2.3259744,77.8,83.4,80.6,6.1632448,6.6,25.9881572,24.1031142,6.2639552,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"126","FIN","Finland","2011",2604750,0.0774073023841828,9.09198442321977,1.76982929684869,4.0113913295397,5.08059309368007,7.75839153,1.297338896,6.461052632,3.781856382,18.83453368,69.6,22.64334305,1.010874029,3.416809,2.08,-0.1743909,78.13,83.58,80.86,5.0877952,5.5316,26.0464321,24.0334427,6.2598543,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"127","FIN","Finland","2012",2607500,-0.0175649408084716,9.41077263810192,1.7586725332482,4.06822656144831,5.34254607665361,7.635923032,1.332809672,6.303113363,4.028114228,19.04972716,69.2,21.67729279,-2.412936359,2.808332,2.08,-1.7269995,78.83,84.06,81.44,5.0877952,4.5792,24.8098811,22.1805816,5.5029759,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"128","FIN","Finland","2013",2594000,-0.123974962012308,10.9926813943761,1.09702535763627,3.47264311987958,7.52003827449652,7.218094253,1.364418377,5.853675877,4.160120595,17.8478962,67.5,21.19389166,-0.821524217,1.478288,2.08,-2.6933584,75.99,82.99,79.49,5.0877952,4.5792,24.4166759,22.4443482,5.4801638,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"129","FIN","Finland","2014",2590250,-0.00943629203162393,12.1538426923974,1.05667436456885,3.58366488445262,8.57017780794478,7.031835791,1.371860907,5.659974883,4.189040924,17.28299589,67.8,23.07692326,-0.41857072,1.0412,2.08,-3.2230956,78.11,86.78,82.45,5.64039019607843,5.01391068323508,24.2122153,23.3934112,5.6640631,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"130","FIN","Finland","2015",2583000,-0.0769991000823896,13.0860972032627,1.09212242850908,3.78042593596716,9.30567126729554,7.011337785,1.235502801,5.775834984,3.741041228,17.48894198,67.5,25.08051545,0.278076722,-0.207932,2.08,-3.0714313,77.19,86.31,81.75,5.54566129032258,6.54971796937953,24.3322137,24.3414638,5.922817,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"131","FIN","Finland","2016",2585250,0.0485132124576129,12.9900100674976,1.32598067622219,4.15024123798045,8.83976882951715,7.539465074,1.374122905,6.16534217,4.145404059,18.59938028,65.7,26.56703104,1.9784667,0.3566845,2.08,-1.285378,77.03,86.57,81.8,5.54566129032258,7.2856,24.2173222,25.0271589,6.0609077,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"132","FIN","Finland","2017",2603500,0.375694033301412,11.2111513528484,1.57022073298461,4.19570998698325,7.01544136586515,7.769352568,1.354810169,6.414542395,4.071568398,19.27742255,62.9,24.86288146,1.870490175,0.754015,2,0.7211222,78.58,87.03,82.81,5.27968018867924,7.3148,24.0212748,27.2559189,6.5472192,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"133","FIN","Finland","2018",2633500,0.0479910120964329,9.33256617596557,1.85381743010214,4.15943191368565,5.17313426227992,7.906286511,1.404130377,6.502156135,4.275642289,19.79936778,60,22.75570211,-1.073983008,1.083821,2,0.5030424,79.29,87.01,83.15,5.27968018867924,7.35294117647059,23.5030615,26.8592789,6.3127528,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"134","FIN","Finland","2019",2636500,0.180752538814417,8.74199709656833,1.90196911522647,4.07762289613353,4.6643742004348,7.66633696,1.410281903,6.256055057,4.383009948,19.44317054,58.8,18.48818013,-0.508804852,1.024094,2,0.4248251,79.57,87.92,83.75,5.27968018867924,4.8359,22.8998192,26.6208348,6.096123,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"135","FIN","Finland","2020",2628250,0.0206936164976089,12.5134446747954,1.6451731538537,4.53726605360617,7.97617862118923,7.489235524,1.50820794,5.981027585,4.843242607,19.20661393,NA,15.90328074,-1.662329597,0.2905546,NA,-2.7894117,77.03,87.82,82.43,5.27968018867924,2.89473684210526,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"136","FIN","Finland","2021",2677250,0.387612674918612,10.7240484513245,2.24998990623515,4.91212792682121,5.81192052450329,7.487216609,1.325659244,6.161557367,4.187502735,19.46317536,NA,24.15661586,0.386213271,2.194574,NA,-1.0762258,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"137","FIN","Finland","2022",2713750,0.434534315969879,8.821455884191,2.5461617636953,4.73928830864425,4.08216757554675,7.619180788,1.367048592,6.252132703,4.337173096,19.835858,NA,NA,0.381719654,7.123507,NA,-0.4387914,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"138","FRA","France","2003",27673000,NA,8.5,0.900428160264633,2.76652116605845,5.73347883394155,7.649701834,1.419465948,6.230235158,3.903190476,17.1316505,10.8,40.54002648,0.044747916,2.098472,2.71,0.4481592,67.84,80.98,74.41,8.2,6.3708,25.6853901,22.8853381,5.8781884,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"139","FRA","France","2004",27900500,0.233897744325779,8.875,0.931440911998139,2.87515879456831,5.99984120543169,7.759589974,1.441054159,6.318535457,3.967678764,17.39693043,10.5,40.32650842,1.918081148,2.14209,2.71,1.3792876,66.99,82.44,74.72,8.2,8.0371,25.2361877,23.4210655,5.9105841,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"140","FRA","France","2005",28104750,0.156082717005705,8.875,1.00291188386976,2.98342805667308,5.89157194332692,7.823755238,1.440756936,6.38299795,4.014032465,17.78340284,10.5,40.82934597,0.436378302,1.745869,2.71,1.179031,66.84,83.02,74.93,8.2,8.239,24.7141499,23.2934357,5.7567746,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"141","FRA","France","2006",28306250,0.174076271878189,8.85,1.02927459298811,3.0181252704195,5.8318747295805,7.93749614,1.389874314,6.547621488,3.931172291,18.51953655,NA,41.82544973,0.713927078,1.675125,2.71,1.8362619,66.29,84.79,75.54,8.2,8.0005,24.0582221,23.1216198,5.5626507,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"142","FRA","France","2007",28503250,0.196151040332729,8.025,1.08759681365546,2.95431285235418,5.07068714764582,8.181582355,1.39281357,6.788768618,3.946563234,19.23610253,NA,39.94626272,0.563535292,1.487998,2.71,2.5221203,66.95,85.69,76.32,8.15732594752187,7.4141,23.841756,23.9419063,5.7081709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"143","FRA","France","2008",28692250,0.216398038540264,7.425,1.04199958140753,2.7815188102817,4.6434811897183,8.06988942,1.349910816,6.719977953,3.947088407,19.64896255,10.6,37.36828304,-0.85936872,2.812862,2.58,1.2057162,67.15,82.96,75.05,8.15732594752187,7.0625,22.8005415,23.4222427,5.3403982,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"144","FRA","France","2009",28935250,0.119948622520674,9.125,0.851288937401032,2.78711527457772,6.33788472542228,7.236751333,1.39612112,5.84062941,4.257284827,17.81021905,NA,35.0997533,-2.739886781,0.08762048,2.5,-2.7559481,64.9,83.67,74.28,8.15732594752187,7.7341,21.9462718,21.2779205,4.6697103,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"145","FRA","France","2010",29040500,0.0433348326292311,9.275,0.932314275740617,2.94061471592152,6.33438528407848,7.281295149,1.369137783,5.912157365,4.15659085,17.94882847,10.8,40.0639315,1.390501931,1.531123,2.5,-1.9588626,67.25,84.08,75.66,8.15732594752187,7.5311,21.9652282,21.4795778,4.7180383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"146","FRA","France","2011",29011250,0.0370678415151948,9.225,0.984799644058455,3.01409633496331,6.21090366503669,7.320435953,1.294033173,6.026403093,3.963866537,18.46000401,NA,41.16259848,1.291302904,2.111598,2.5,-0.9105106,67.91,82.45,75.18,8.15732594752187,8.6085,21.6385852,21.5230585,4.6572853,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"147","FRA","France","2012",29209000,0.28383437467103,9.775,0.864786930601275,2.90745459923753,6.86754540076247,7.232631178,1.303383277,5.929247591,4.047148512,18.41096628,NA,40.32665248,-0.312350807,1.954195,2.5,-1.5878688,68.59,82.3,75.45,3.44914855305466,3.827,21.2659364,20.8601185,4.4360995,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"148","FRA","France","2013",29351500,-0.0338215541919039,10.275,0.762415555053676,2.79889618031404,7.47610381968596,7.081679888,1.279175276,5.802504157,3.981458434,18.06040934,11,40.47897794,-0.01192972,0.8637155,2.5,-1.9966133,68.05,81.96,75,3.44914855305466,1,21.221655,20.7984834,4.4137824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"149","FRA","France","2014",29360250,0.0546003226928554,10.25,0.733906274819879,2.74272479787961,7.50727520212039,6.997858861,1.188078291,5.809780119,3.704497933,18.11523585,NA,42.65064478,0.268997437,0.5077588,2.5,-1.9463323,71.91,83.5,77.71,3.46615714285714,1,21.0425832,20.7053941,4.3569498,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"150","FRA","France","2015",29414000,0.0137859610846462,10.375,0.772985674324769,2.83191214043082,7.54308785956918,6.985189796,1.106627201,5.878562595,3.406018471,18.0932592,NA,42.81033239,0.43922505,0.03751438,2.5,-1.5951895,71.42,83.39,77.41,3.46615714285714,1,21.3041476,21.4271155,4.5648643,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
